"チームは、アプリケーションやウェブサイト等、プロダクトオーナーが示唆する製品を造ります。“自己組織（自己管理）” し、とても高い自律性と製品に対して責任があります。スクラムのよくある話では、チームは “ブタ”、他者は “ニワトリ” として知られています。これは、「ハムエッグ」というレストランを開店しようとするブタとニワトリの物語（冗談話）からきています。その物語の中でブタは「私は身を削るのに、ニワトリは少し関わるだけじゃないか。」と迷います。）スクラムにおけるチームは、７人 ± ２人です。ソフトウェア開発の場合、チームは、分析、開発、テスト、インターフェース設計、データベース設計、アーキテクチャ、書類作成等の能力を持った人で構成されます。チームはプロダクトオーナーに、製品開発と製品の価値向上に関するアイデアを提供します。全メンバーが、スプリント期間に１つの製品開発に１００％集中することができれば、最も生産性が高く効果的です。なので、複数の企画や製品の仕事をすることを避けて下さい。安定したチームには高い生産力があるので、メンバー変更は避けて下さい。多人数の集団に適用する場合では、複数のスクラムチームで構成されます。綿密な調整を行い、各チームが製品の異なる特性に集中します。１つのチームが、徹底的な顧客中心思考で、全ての作業（計画、分析、プログラミング、テスト）を行います。チームは、フィーチャーチームと言われることもあります。","スクラム入門_６"
"スクラムマスター","スクラム入門_７"
"マスター","スクラム入門_７"
"支援","スクラム入門_７"
"スクラムマスターは、チームとプロダクトオーナーがうまくいくための支援者であり、チームの管理者でもプロジェクト管理者でもありません。外部からの干渉を守り、プロダクトオーナーとチームが、スクラムを最大限に活かせるように導きます。スクラムマスターは、（プロダクトオーナー、管理者を含む）全員に対し、スクラムの正しい理解と実践を支援します。また、アジャイル開発で成功することを義務付けられる組織の困難な変化を牽引します。スクラムは、多くの障害、チームの危険、プロダクトオーナーの有効性を明らかにします。※小さいチームでは、チームメンバーが役割を果たせるかもしれませんどのような経歴もしくは、工学、デザイン、テスト、製品管理、プロジェクト管理、品質管理等の能力をを持っていても、優秀なスクラムマスターになれます。ただし、スクラムマスターとプロダクトオーナーは、同じ人がなることはできません。なぜなら、スクラムマスターがプロダクトオーナーの依頼を断ることもしなければならないからです（例えば、スプリントの途中で、新たな成果物の発表）。また、スクラムマスターはプロジェクト管理者とは異なります。スクラムマスターは、何をすべきか指示したり、タスクを割り当てたりしません。彼らは、工程を促進したり、チームの自己組織化と自己管理化を支援します。もし、スクラムマスターが以前はチーム管理者だった場合、 スクラムで成功させるためには、考え方や交流スタイルを大きく変えなければならいでしょう。","スクラム入門_７"
"プロダクトバックログ","スクラム入門_8"
"優先順位リスト","スクラム入門_8"
"最終系","スクラム入門_8"
"ろーふぉマップ","スクラム入門_8"
"プロダクトバックログとは、洗練された特性（項目）の優先順位リストです。このバックログは、製品の存続期間を終えても残り（進化し）ます。これは、製品のロードマップです。“優先順位に従って、チームが完成させた全ての項目” も含め最終的な状態を表したり、プロダクトオーナーが、利害関係者の利益やチームに影響されること等、すべての領域を考慮して優先順位付けに必要です。プロダクトバックログは、様々な項目を含んでいますが、探求や調査の仕事は含まれません。プロダクトバックログは、プロダクトオーナーによって継続的に、顧客要求の変化、新しいアイデアや洞察、競合他社の動向、技術的障害等が更新されます。チームは、プロダクトバックログの各アイテムに必要な規模見積りをプロダクトオーナーに提供します。さらに、プロダクトオーナーには、各項目のビジネス価値を見積る責任があります。大抵、プロダクトオーナーはこの作業に慣れていません。この場合、スクラムマスターは、プロダクトオーナーが出来るように支援します。プロダクトオーナーは、投資収益率（ROI）を最大化するため（少ない労力で、高い価値のある項目を選びます）もしくは、副次的にいくつかの主なリスクを軽減するために、バックログの優先順位付けます。（実際は、リリースバックログの部分集合）とすると、これらの規模と価値の見積りは、各スプリントで学ぶことによって、新しくなるかもしれません。その結果、プロダクトバックログの継続的な再優先順位付けは絶えず更新されます。","スクラム入門_8"
"アジャイルってどうなのかね？","よくある日常_1"
"知りません、まずはググってみて再度質問してください。","よくある日常_1"
"アジャイルはうちの会社には向いてないよ","よくある日常_10"
"あなたは会社の代表として発言をしているのでしょうか？そうでなければ目の前の仕事をしてください。もしくは向いていない理由を一から説明してみて下さい、話はそれからです。","よくある日常_10"
"スキルが低くてもアジャイルってできますか？","よくある日常_11"
"できるできないよりも、やるかやらないか。やるかやらないかよりも、やりたいかやりたくないのかが重要です。","よくある日常_11"
"アジャイル界隈の人って攻撃的ですよね","よくある日常_12"
"異なる価値観を持つ人同士では、場合によって攻撃的だと受け取られることもあるかもしれません。アジャイルはウォーターフォール型開発のアンチテーゼ的な位置づけであり、考え方ややり方の多くは従来を否定することになるかもしれません。神社の方に「キリストが神です」と説くようなものです。","よくある日常_12"
"マネージャーってなにするの？","よくある日常_13"
"人員の選定や育成、フィードバック、衝突の解決から激しい議論の誘発とコントロールなどに注力してください。また指示や管理を抑え、ビジョンの共有や協調性の強化を促進してください。開発チームの邪魔にならないよう、規則遵守作業を受け持つなど縁の下の力持ちとなってください。","よくある日常_13"
"アジャイルってっ儲かるの？","よくある日常_2"
"わかりません、儲かるか儲からないかは人次第です。","よくある日常_2"
"アジャイルやりたくないんだけど","よくある日常_3"
"そうですね、やらないほうが良いと思います。","よくある日常_3"
"アジャイルやると仕様変更対応がつらいんだよね","よくある日常_4"
"仕様変更が辛いのはウォーターフォール型の開発です。あなたのそれはアジャイル的な開発じゃないかもしれません。なにが「つらい」のか具体的に教えて下さい。","よくある日常_4"
"俺にもわかるようにアジャイルを説明しろ","よくある日常_5"
"まずAmazonでアジャイルと名の付く書籍を調べ、５冊以上それぞれ２周読んできてください。話はそれからです。","よくある日常_5"
"詳細な管理がしたい","よくある日常_6"
"ゴールやビジョンを明確化して意思決定は現場に委ねましょう。さまざまな見える化のテクニックを学び、現場負担の少ないように遠くから見守りましょう。","よくある日常_6"
"詳細な指示をしたい","よくある日常_7"
"上位レベルの意図を正しく伝えることだけに注力してください。どう行動に起こすかは現場に決めてもらいましょう。","よくある日常_7"
"入念な調査のもと計画化したい","よくある日常_8"
"明確な方向性を示してください。入念な調査を行うことは予測精度の向上ではなくコミットメントする内容の詳細化に他なりません。","よくある日常_8"
"なんか宗教っぽくないですか？","よくある日常_9"
"ある特定の信仰にしたがって動くことは宗教と捉えられることもあるかもしれません。チームメンバーが同じ価値観にしたがって行動することに意味があります。","よくある日常_9"
